cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
01/03/06 08:02,1671 PEBBLEWOOD DR,1,1B        ,412,484 PETTY THEFT/LICENSE PLATE,2399,38.62145778,-121.49973
01/03/06 08:02,SELMA ST / DIXIEANNE AVE,2,2C        ,604,10851 VC AUTO THEFT LOCATE,2404,38.60929375,-121.4404159
01/03/06 08:05,10TH ST / K ST,3,3M        ,744,11357(B)HS POSS -28.5GR MARIJ,3562,38.57920289,-121.493943
01/03/06 08:06,27TH ST / E ST,3,3B        ,718,TRAFFIC-ACCIDENT INJURY,5400,38.57965854,-121.4681757
01/03/06 08:06,4520 BROOKFIELD DR,5,5B        ,1603,TOWED/STORED VEHICLE,7000,38.48235122,-121.4506994
01/03/06 08:08,POCKET RD / COLEMAN RANCH WAY,4,4C        ,1294,TRAFFIC-ACCIDENT INJURY,5400,38.47704073,-121.5231254
01/03/06 08:10,BANDON WAY / DEVRI CT,1,1B        ,411,FOUND PROPERTY - I RPT,7000,38.62612259,-121.5047204
01/03/06 08:15,CENTER PKWY / LERNER WAY,5,5B        ,1605,TOWED/STORED VEH-14602.6,7000,38.4797218,-121.440072
01/03/06 08:16,14TH ST / J ST,3,3M        ,735,TOWED/STORED VEH-14602.6,7000,38.57882476,-121.4878834
01/03/06 08:21,15 BUSINESS PARK WAY,6,6C        ,1407,10851 VC AUTO THEFT LOCATE,2404,38.51839666,-121.3965716
01/03/06 08:30,780 GREG THATCH CIR,1,1A        ,102,10851(A)VC TAKE VEH W/O OWNER,2404,38.67803627,-121.5363804
01/03/06 08:30,4500 TYNEBOURNE ST,1,1A        ,304,594(B)(2)(A) VANDALISM/ -$400,2999,38.65333642,-121.5363135
01/03/06 08:43,7231 GREENHAVEN DR,4,4C        ,1287,SUSP PERS-NO CRIME - I RPT,7000,38.49417981,-121.5235386
01/03/06 08:55,3900 ROSEVILLE RD,2,2A        ,507,10851(A)VC TAKE VEH W/O OWNER,2404,38.63908268,-121.4042501
01/03/06 08:55,5TH ST / J ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.58207989,-121.5000936
01/03/06 08:57,1028 LAKE GLEN WAY,4,4C        ,1225,10851 VC AUTO THEFT LOCATE,2404,38.51896869,-121.5205386
01/03/06 09:00,1701 ARDEN WAY,2,2C        ,619,10851(A)VC TAKE VEH W/O OWNER,2404,38.60027317,-121.4252477
01/03/06 09:00,10TH AVE / 34TH ST,6,6A        ,1041,20002(A) HIT/RUN,5401,38.54264475,-121.4703011
01/03/06 09:00,4969 TORONTO WAY,6,6C        ,1133,484 PETTY THEFT CLOUT UNLOCKED,2305,38.53069117,-121.4105872
01/03/06 09:00,1904 HELENA AVE,2,2C        ,567,530.5 PC USE PERSONAL ID INFO,2604,38.616307,-121.4225354
01/03/06 09:00,3916 BELDEN ST,2,2A        ,504,484G(B) PC ACCESS CARD FRAUD,2605,38.63909731,-121.4413653
01/03/06 09:00,7060 ROCK CREEK WAY,6,6C        ,1422,530.5 PC USE PERSONAL ID INFO,2604,38.51364018,-121.4211919
01/03/06 09:00,5241 9TH AVE,6,6B        ,1035,LOST PROPERTY - I RPT,7000,38.54368712,-121.4443079
01/03/06 09:11,NORTHGATE BLVD / JEFFERSON AVE,1,1C        ,449,TOWED/STORED VEH-14602.6,7000,38.60672341,-121.4755923
01/03/06 09:15,2951 LOGANSPORT DR,1,1A        ,123,459 PC  BURGLARY RESIDENCE,2204,38.66321971,-121.5276476
01/03/06 09:17,FRANKLIN BLVD / 11TH AVE,4,4A        ,937,9.04.070 URINATE/DEFECATE PUB,7399,38.54242538,-121.4757955
01/03/06 09:28,TORRANCE AVE / 32ND ST,5,5A        ,1387,TOWED/STORED VEH-14602.6,7000,38.4876828,-121.4716869
01/03/06 09:30,1800 2ND ST,3,3A        ,772,487(A) PC GRAND THEFT,2303,38.5740577,-121.5081215
01/03/06 09:40,55 QUASAR CIR,5,5A        ,1363,CASUALTY REPORT,7000,38.49442501,-121.4749039
01/03/06 09:40,H ST / 50TH ST,3,3C        ,825,TOWED/STORED VEHICLE,7000,38.56940412,-121.4417047
01/03/06 09:41,2420 S ST,3,3B        ,778,10851 VC AUTO THEFT LOCATE,2404,38.56480438,-121.4781317
01/03/06 09:41,2681 FAIRFIELD ST,2,2B        ,552,10851 VC AUTO THEFT LOCATE,2404,38.6161168,-121.4529308
01/03/06 09:49,4830 J ST,3,3C        ,845,TOWED/STORED VEHICLE,7000,38.56654113,-121.4436297
01/03/06 09:58,21ST ST / I ST J ST ALY,3,3B        ,737,TOWED/STORED VEHICLE,7000,38.57688189,-121.4783232
01/03/06 10:00,316 ROUNDTREE CT,4,4C        ,1264,487(A) GRAND THEFT-INSIDE,2308,38.50336488,-121.5391044
01/03/06 10:22,8TH ST / K ST,3,3M        ,742,TOWED/STORED VEHICLE,7000,38.57991197,-121.4966071
01/03/06 10:23,BROOKFIELD DR / TEAK CT,5,5B        ,1399,TOWED/STORED VEH-14602.6,7000,38.48155327,-121.4608538
01/03/06 10:30,3581 TAYLOR ST,2,2B        ,522,422 PC THREAT/INTENT TO TERROR,1602,38.63252107,-121.4529344
01/03/06 10:30,2541 ALBATROSS WAY,2,2C        ,568,TOWED/STORED VEHICLE,7000,38.61186919,-121.4235653
01/03/06 10:40,33RD ST / 12TH AVE,6,6A        ,1041,TRAFFIC-ACCIDENT-NON INJURY,5400,38.54121247,-121.4711438
01/03/06 10:50,SANDBURG DR / CAMELLIA AVE,3,3C        ,879,TOWED/STORED VEHICLE,7000,38.57024299,-121.4262591
01/03/06 11:00,8545 FOLSOM BLVD,3,3C        ,1116,594(B)(1)PC  VANDALISM +$400,2999,38.54988284,-121.3883992
01/03/06 11:00,5400 RALEY BLVD,2,2A        ,206,10851(A)VC TAKE VEH W/O OWNER,2404,38.66583461,-121.4267572
01/03/06 11:00,575 DISPLAY WAY,2,2A        ,511,10851(A)VC TAKE VEH W/O OWNER,2404,38.64006189,-121.4530341
01/03/06 11:00,701 12TH ST,3,3A        ,725,484 PC PETTY THEFT,2399,38.58249661,-121.4892459
01/03/06 11:10,NEASHAM CIR / FRONT ST,3,3A        ,761,9.04.050 A DRINKING IN PUBLIC,7399,38.57899998,-121.5073808
01/03/06 11:27,21ST ST / S ST,3,3B        ,777,TOWED/STORED VEHICLE,7000,38.56641822,-121.4828556
01/03/06 11:30,6278 RIVERSIDE BLVD,4,4C        ,1251,459 PC  BURGLARY RESIDENCE,2204,38.51270034,-121.5368634
01/03/06 11:45,2730 FLORIN RD,5,5A        ,1363,594(B)(2)(A) VANDALISM/ -$400,2999,38.49511942,-121.4760448
01/03/06 11:46,3845 MARYSVILLE BLVD,2,2A        ,505,TOWED/STORED VEH-14602.6,7000,38.6377679,-121.4300114
01/03/06 11:48,FRANKLIN BLVD / MEADOWGATE DR,5,5B        ,1369,TRAFFIC-ACCIDENT INJURY,5400,38.49362212,-121.458006
01/03/06 11:58,10 FIG LEAF CT,2,2A        ,212,5150 WI DANGER SELF/OTHERS,7000,38.65899218,-121.4600156
01/03/06 12:00,2055 W EL CAMINO AVE,1,1B        ,422,10851(A)VC TAKE VEH W/O OWNER,2404,38.61409015,-121.5086433
01/03/06 12:00,2815 CONNIE DR,2,2C        ,567,459 PC  BURGLARY RESIDENCE,2204,38.61722561,-121.421177
01/03/06 12:00,2727 RIVER PLAZA DR,1,1B        ,478,475(C) PASS FORGED NOTE,2506,38.60845539,-121.5250742
01/03/06 12:00,9TH ST / CAPITOL MALL,3,3M        ,754,TOWED/STORED VEH-14602.6,7000,38.57734295,-121.4962474
01/03/06 12:00,5700 MACK RD,5,5C        ,1623,475(C) PASS FORGED NOTE,2506,38.4730026,-121.4333379
01/03/06 12:00,7403 FLORES WAY,5,5A        ,1396,FORGERY-COUNTERFEITING,2503,38.48646868,-121.4758183
01/03/06 12:21,20TH AVE / FREEPORT BLVD,4,4A        ,957,TRAFFIC-ACCIDENT INJURY,5400,38.53563438,-121.4936121
01/03/06 12:23,22ND ST / I ST,3,3B        ,737,TRAFFIC-ACCIDENT-NON INJURY,5400,38.57706706,-121.4767617
01/03/06 12:25,1221 RIVERA DR,2,2B        ,525,459 PC  BURGLARY RESIDENCE,2204,38.62916107,-121.437666
01/03/06 12:25,19TH ST / R ST S ST ALY,3,3A        ,776,TOWED/STORED VEHICLE,7000,38.56767025,-121.4852913
01/03/06 12:30,2411 P ST,3,3B        ,767,10851(A)VC TAKE VEH W/O OWNER,2404,38.56863488,-121.476897
01/03/06 12:30,2832 GRASSLANDS DR,1,1B        ,421,459 PC  BURGLARY RESIDENCE,2204,38.61619673,-121.5179002
01/03/06 12:31,20TH ST / I ST,3,3B        ,736,TOWED/STORED VEH-14602.6,7000,38.57777929,-121.479429
01/03/06 12:40,3550 MARYSVILLE BLVD,2,2B        ,526,FOUND PROPERTY - I RPT,7000,38.63228581,-121.4303283
01/03/06 12:48,CENTER PKWY / CALVINE RD,5,5C        ,1645,TOWED/STORED VEH-14602.6,7000,38.4497213,-121.4258719
01/03/06 13:00,1532 ROSALIND ST,2,2B        ,526,MISSING PERSON I RPT,7000,38.63070434,-121.4303689
01/03/06 13:00,O ST / 2ND ST,3,3A        ,762,459 PC  BURGLARY VEHICLE,2299,38.57759578,-121.506495
01/03/06 13:00,3543 1ST AVE,6,6A        ,1013,HARASSMENT - I RPT,7000,38.55378987,-121.466571
01/03/06 13:00,4 VINTON CT,5,5C        ,1654,487(D)GRAND THEFT FIREARM/ANIM,2399,38.44313648,-121.4236588
01/03/06 13:27,3RD ST / J ST,3,3M        ,732,TOWED/STORED VEH-14602.6,7000,38.582786,-121.5027369
01/03/06 13:30,4488 1/2 65TH ST,6,6B        ,1068,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.53424184,-121.428681
01/03/06 13:30,3422 9TH AVE,6,6A        ,1041,487(A) GRAND THEFT-INSIDE,2308,38.54364991,-121.4697342
01/03/06 13:37,2156 WELLER WAY,4,4A        ,936,459 PC  BURGLARY RESIDENCE,2204,38.54844544,-121.4882798
01/03/06 13:40,16TH ST / G ST,3,3A        ,726,TRAFFIC-ACCIDENT INJURY,5400,38.58138778,-121.483793
01/03/06 13:43,FOLSOM BLVD / JACKSON RD,3,3C        ,1115,TRAFFIC-ACCIDENT INJURY,5400,38.5470688,-121.3989901
01/03/06 13:46,8548 HERMITAGE WAY,5,5C        ,1653,TOWED/STORED VEHICLE,7000,38.44814292,-121.4281961
01/03/06 13:51,3832 HURON ST,2,2A        ,505,5150 WI DANGER SELF/OTHERS,7000,38.63778289,-121.4336278
01/03/06 13:55,30TH ST / CAPITOL AVE,3,3C        ,841,TRAFFIC-ACCIDENT INJURY,5400,38.56979971,-121.4679798
01/03/06 14:00,2242 ROYALE RD,2,2C        ,606,459 PC  BURGLARY RESIDENCE,2204,38.60574184,-121.4277652
01/03/06 14:00,4700 CREST DR,1,1A        ,136,242 PC  BATTERY CIVILIAN,1313,38.66064286,-121.5030691
01/03/06 14:00,3437 JOLA CIR,5,5A        ,1506,487(A) PC GRAND THEFT,2303,38.4801213,-121.4664854
01/03/06 14:09,EMMONS ST / MACARTHUR ST,2,2A        ,236,10851 VC AUTO THEFT LOCATE,2404,38.64426884,-121.4274874
01/03/06 14:11,17TH ST / J ST,3,3M        ,736,POSS STOLEN VEHICLE- I RPT,7000,38.5777553,-121.4838823
01/03/06 14:30,699 RIVERCREST DR,4,4C        ,1251,459 PC  BURGLARY RESIDENCE,2204,38.51495249,-121.535615
01/03/06 14:30,144 CEDAR ROCK CIR,5,5B        ,1614,459 PC  BURGLARY RESIDENCE,2204,38.48090489,-121.4584308
01/03/06 14:33,5303 FRANKLIN BLVD,4,4B        ,969,FOUND PROPERTY - I RPT,7000,38.52718667,-121.4712477
01/03/06 14:50,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
01/03/06 14:50,GATEWAY PARK BLVD / ARENA BLVD,1,1A        ,307,NON INJ HR/MAIL OUT REPORT,7000,38.64662608,-121.5027081
01/03/06 14:58,1443 HOPKINS ST,4,4C        ,1311,TOWED/STORED VEHICLE,7000,38.51408657,-121.5030091
01/03/06 15:00,2628 27TH ST,4,4A        ,908,290(F)1 W/I 5 DAYS ADD CHANGE,3699,38.55531685,-121.4792852
01/03/06 15:00,2750 SUTTERVILLE RD,4,4B        ,958,MISSING PERSON,7000,38.53881527,-121.479014
01/03/06 15:00,3375 SMOKE TREE DR,1,1B        ,401,530.5 PC USE PERSONAL ID INFO,2604,38.62928795,-121.5064872
01/03/06 15:00,MACK RD / HWY 99 NB,5,5C        ,1607,ASSAULT WITH WEAPON - I RPT,7000,38.47428454,-121.4227089
01/03/06 15:00,NATOMAS BLVD / CLUB CENTER DR,1,1A        ,106,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.67081464,-121.5077758
01/03/06 15:00,2827 MENDEL WAY,1,1C        ,427,FOUND PROPERTY - I RPT,7000,38.61668041,-121.488539
01/03/06 15:00,1900 DANBROOK DR,1,1A        ,136,BURGLARY - I RPT,7000,38.66809307,-121.5064006
01/03/06 15:02,I ST / 16TH ST,3,3M        ,736,TOWED/STORED VEHICLE,7000,38.579198,-121.4847429
01/03/06 15:04,MUIR WAY / MCCLATCHY WAY,4,4A        ,904,496(A) RECEIVE STOLEN PROPERTY,2803,38.55864807,-121.5050314
01/03/06 15:07,113 K ST,3,3M        ,741,484 PETTY THEFT-SHOPLIFT,2303,38.58245363,-121.5052755
01/03/06 15:10,5959 LEMON PARK WAY,6,6B        ,1401,459 PC  BURGLARY RESIDENCE,2204,38.51737845,-121.4347262
01/03/06 15:15,715 L ST,3,3M        ,742,484 PC PETTY THEFT,2399,38.57905171,-121.4976906
01/03/06 15:19,33RD ST / 12TH AVE,6,6A        ,1041,11357(B)HS POSS -28.5GR MARIJ,3562,38.54121247,-121.4711438
01/03/06 15:30,3381 SHADOW TREE DR,1,1B        ,401,MISSING PERSON,7000,38.62942123,-121.5055446
01/03/06 15:30,FRUITRIDGE RD / FRANKLIN BLVD,4,4B        ,969,459 PC  BURGLARY VEHICLE,2299,38.52488785,-121.4717471
01/03/06 15:30,3904 MAY ST,2,2A        ,504,MISSING PERSON,7000,38.63869884,-121.4424398
01/03/06 15:33,18TH ST / K ST,3,3M        ,746,TOWED/STORED VEHICLE,7000,38.57629892,-121.4830358
01/03/06 16:00,3211 DEL MAR WAY,2,2B        ,545,484 PC  PETTY THEFT/ OUTSIDE,2309,38.62675838,-121.4354096
01/03/06 16:08,1780 71ST AVE,5,5A        ,1501,POSSIBLE MENTAL - I RPT,7000,38.47717845,-121.4972996
01/03/06 16:14,12TH ST / T ST,3,3A        ,775,20002(A) HIT/RUN,5401,38.56858874,-121.4955782
01/03/06 16:22,19TH ST / I ST,3,3M        ,736,MISCELLANEOUS I RPT (ZMISC),7000,38.57813402,-121.4807627
01/03/06 16:28,2285 JOHN STILL DR,5,5A        ,1503,5150 WI DANGER SELF/OTHERS,7000,38.47753956,-121.4839042
01/03/06 16:29,FLORIN PERKINS RD / JACKSON RD,3,6C        ,1126,TRAFFIC-ACCIDENT INJURY,5400,38.54439581,-121.3908868
01/03/06 16:30,1200 N B ST,3,3A        ,706,MISCELLANEOUS I RPT (ZMISC),7000,38.59007055,-121.4856685
01/03/06 16:36,428 W SILVER EAGLE RD,1,1C        ,419,TOWED/STORED VEHICLE,7000,38.62995233,-121.4727959
01/03/06 16:40,712 MOREY AVE,2,2A        ,512,11357(B)HS POSS -28.5GR MARIJ,3562,38.63446573,-121.4495692
01/03/06 16:43,925 L ST,3,3M        ,744,THREATS - I RPT,7000,38.57845904,-121.4946409
01/03/06 16:45,7678 CANOVA WAY,5,5C        ,1605,459 PC  BURGLARY RESIDENCE,2204,38.47889655,-121.4346919
01/03/06 16:45,166 STANFORD AVE,2,2C        ,601,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.60894608,-121.4626763
01/03/06 16:48,593 LELANDHAVEN WAY,4,4C        ,1251,11377(A)HS POSS AMPHETAMINES,3572,38.51206582,-121.5423299
01/03/06 16:52,STANFORD AVE / EDGEWATER RD,2,2C        ,601,10851 VC AUTO THEFT LOCATE,2404,38.60918097,-121.4618136
01/03/06 16:59,21ST ST / MATSON DR,5,5A        ,1383,20002(A) HIT/RUN,5401,38.48540584,-121.4923996
01/03/06 17:00,7328 LUTHER DR,5,5B        ,1369,459 PC  BURGLARY VEHICLE,2299,38.49109084,-121.4634092
01/03/06 17:00,1522 SILICA AVE,2,2C        ,605,459 PC  BURGLARY BUSINESS,2203,38.60858334,-121.4326769
01/03/06 17:00,GLORIA DR / FLORIN RD,4,4C        ,1262,487(A) PC GRAND THEFT,2303,38.50422234,-121.5379108
01/03/06 17:00,BROADWAY / SAN RAFAEL CT,6,6A        ,1015,NON INJ HR/MAIL OUT REPORT,7000,38.5467716,-121.458959
01/03/06 17:05,3500 FLORIN RD,5,5B        ,1367,5150 WI DANGER SELF/OTHERS,7000,38.49407763,-121.4673944
01/03/06 17:08,3500 FLORIN RD,5,5B        ,1367,5150 WI DANGER SELF/OTHERS,7000,38.49407763,-121.4673944
01/03/06 17:12,5 RESTORATION CT,5,5B        ,1602,529 PC FALSE PERSONATION,2604,38.48642245,-121.4568798
01/03/06 17:14,200 N 16TH ST,3,3A        ,706,TOWED/STORED VEHICLE,7000,38.5898202,-121.4812549
01/03/06 17:30,1417 AUBURN BLVD,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61141174,-121.4343762
01/03/06 17:30,1417 AUBURN BLVD,2,2C        ,567,10851(A)VC TAKE VEH W/O OWNER,2404,38.61141174,-121.4343762
01/03/06 17:30,3501 MEADOWVIEW RD,5,5B        ,1399,459 PC  BURGLARY VEHICLE,2299,38.48160193,-121.4654193
01/03/06 17:44,5501 POWER INN RD,6,6C        ,1145,211 PC ROBBERY- BUSINESS,1299,38.5259245,-121.4084943
01/03/06 17:44,1669 ARDEN WAY,2,2C        ,619,487(A) PC GRAND THEFT,2303,38.59994183,-121.4276508
01/03/06 17:49,3291 TRUXEL RD,1,1B        ,412,487(A) PC GRAND THEFT,2303,38.6270814,-121.4984478
01/03/06 17:52,16TH ST / CAPITOL AVE N ST ALY,3,3M        ,746,TOWED/STORED VEHICLE,7000,38.57421273,-121.4869021
01/03/06 17:55,EL MANGO WAY / SAVANNAH LN,5,5B        ,1602,422 PC THREAT/INTENT TO TERROR,1602,38.4831539,-121.4549413
01/03/06 18:00,1920 T ST,3,3A        ,774,459 PC  BURGLARY VEHICLE,2299,38.56970242,-121.49847
01/03/06 18:00,1920 T ST,3,3A        ,774,459 PC  BURGLARY VEHICLE,2299,38.56970242,-121.49847
01/03/06 18:00,8785 CENTER PKWY,5,5C        ,1654,484 PC   PETTY THEFT/INSIDE,2308,38.43922779,-121.4190329
01/03/06 18:00,7012 WOODBINE AVE,4,4B        ,1356,FAMILY DISTURBANCE - I RPT,7000,38.49904003,-121.4795627
01/03/06 18:00,211 30TH ST,3,3C        ,801,487(A) PC GRAND THEFT,2303,38.58138835,-121.4622017
01/03/06 18:01,1725 FRIENZA AVE,2,2C        ,567,10851 VC AUTO THEFT LOCATE,2404,38.61319803,-121.4262914
01/03/06 18:12,5741 63RD ST,6,6B        ,1402,459 PC  BURGLARY RESIDENCE,2204,38.52298255,-121.4307286
01/03/06 18:15,3150 J ST,3,3C        ,841,594(B)(2)(A) VANDALISM/ -$400,2999,38.57235387,-121.4639068
01/03/06 18:30,5108 CAMINO ROYALE DR,5,5B        ,1631,THREATS - I RPT,7000,38.46405311,-121.4405755
01/03/06 18:30,2808 MENDEL WAY,1,1C        ,436,459 PC  BURGLARY VEHICLE,2299,38.61582702,-121.4886746
01/03/06 18:40,7707 COLLEGE TOWN DR,3,3C        ,888,211 PC  ROBBERY UNSPECIFIED,1299,38.55424238,-121.4142079
01/03/06 18:45,1701 ARDEN WAY,2,2C        ,619,211 PC ROBBERY- BUSINESS,1299,38.60027317,-121.4252477
01/03/06 18:45,STOCKTON BLVD / SHERMAN WAY,6,6B        ,1005,10851(A)VC TAKE VEH W/O OWNER,2404,38.55441531,-121.4575722
01/03/06 18:46,14TH AVE / MARTIN LUTHER KING JR BLVD,6,6A        ,1042,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.53952458,-121.4647617
01/03/06 18:49,6 WINDANCE CT,5,5C        ,1653,459 PC  BURGLARY RESIDENCE,2204,38.44734129,-121.4287891
01/03/06 18:50,4312 PINELL ST,2,2A        ,226,459 PC  BURGLARY BUSINESS,2203,38.64543073,-121.419831
01/03/06 18:55,3555 AUBURN BLVD,2,2A        ,509,MISSING PERSON,7000,38.63862878,-121.3815598
01/03/06 18:55,K ST / 7TH ST,3,3M        ,742,11357(B)HS POSS -28.5GR MARIJ,3562,38.58026647,-121.4979339
01/03/06 18:58,8001 BRUCEVILLE RD,5,5C        ,1639,243(D) PC BATT/CIVILIAN W/INJ,1315,38.46689445,-121.4170895
01/03/06 18:59,L ST / 19TH ST,3,3M        ,746,5150 WI DANGER SELF/OTHERS,7000,38.57484527,-121.4821859
01/03/06 19:00,4207 52ND ST,6,6B        ,1064,496(A) RECEIVE STOLEN PROPERTY,2803,38.53613202,-121.4452442
01/03/06 19:00,599 50TH ST,3,3C        ,814,10851(A)VC TAKE VEH W/O OWNER,2404,38.57097333,-121.4408319
01/03/06 19:00,1941 WATERFORD RD,2,2C        ,617,MISSING PERSON,7000,38.60093347,-121.422191
01/03/06 19:00,3500 FLORIN RD,5,5B        ,1367,484 PC   PETTY THEFT/INSIDE,2308,38.49407763,-121.4673944
01/03/06 19:00,7636 24TH ST,5,5A        ,1503,476 PC PASS FICTICIOUS CHECK,2501,38.47987012,-121.4806735
01/03/06 19:10,15 CARTHAGE CT,6,6C        ,1443,TOWED/STORED VEHICLE,7000,38.50576856,-121.4181141
01/03/06 19:15,1900 CANTERBURY RD,2,2C        ,613,11351.5 HS POSS SALE RCK COCAI,3532,38.60108154,-121.456171
01/03/06 19:18,1048 DIXIEANNE AVE,2,2C        ,604,SUSP PERS-NO CRIME - I RPT,7000,38.60915546,-121.4430593
01/03/06 19:50,29TH ST / R ST,3,3B        ,768,TRAFFIC-ACCIDENT INJURY,5400,38.56465716,-121.471708
01/03/06 19:52,4900 NATOMAS BLVD,1,1A        ,145,459 PC  BURGLARY RESIDENCE,2204,38.6626053,-121.5080076
01/03/06 19:55,2293 EDGEWATER RD,2,2C        ,602,10851 VC AUTO THEFT LOCATE,2404,38.6084813,-121.4619309
01/03/06 19:58,935 RANCHO ROBLE WAY,1,1C        ,405,MISCELLANEOUS I RPT (ZMISC),7000,38.6319462,-121.4826112
01/03/06 20:00,2521 ALTOS AVE,2,2B        ,551,10851(A)VC TAKE VEH W/O OWNER,2404,38.61216003,-121.4570454
01/03/06 20:07,5218 MARTIN LUTHER KING JR BLVD,6,6A        ,1081,PROTECTIVE CUSTODY-I RPT,7000,38.5272962,-121.4652065
01/03/06 20:18,5821 JACINTO AVE,5,5C        ,1651,459 PC  BURGLARY RESIDENCE,2204,38.44303164,-121.4363617
01/03/06 20:19,2319 MARINA GLEN WAY,1,1B        ,473,10851(A)VC TAKE VEH W/O OWNER,2404,38.60376214,-121.5399288
01/03/06 20:27,1726 16TH ST,3,3A        ,765,CASUALTY REPORT,7000,38.56953204,-121.4890204
01/03/06 20:38,4551 MACK RD,5,5B        ,1603,484 PC   PETTY THEFT/INSIDE,2308,38.47531506,-121.4487485
01/03/06 20:57,920 21ST ST,3,3B        ,736,CASUALTY REPORT,7000,38.57717555,-121.4782896
01/03/06 21:00,2026 P ST,3,3B        ,766,484 PETTY THEFT/LICENSE PLATE,2399,38.56957983,-121.4818568
01/03/06 21:00,2180 47TH AVE,4,4B        ,1333,10851(A)VC TAKE VEH W/O OWNER,2404,38.51016505,-121.4884492
01/03/06 21:00,2523 BROADWAY,4,4A        ,908,459 PC  BURGLARY VEHICLE,2299,38.55850838,-121.4794507
01/03/06 21:00,23RD ST / J ST,3,3B        ,737,459 PC  BURGLARY VEHICLE,2299,38.57562427,-121.4758978
01/03/06 21:03,5 RESTORATION CT,5,5B        ,1602,WARRANT SERVED - I RPT,7000,38.48642245,-121.4568798
01/03/06 21:16,1689 ARDEN WAY,2,2C        ,619,10851(A)VC TAKE VEH W/O OWNER,2404,38.60154457,-121.42747
01/03/06 21:30,EL CAMINO AVE / VAN NESS ST,2,2C        ,567,10851 VC AUTO THEFT LOCATE,2404,38.61111345,-121.4323383
01/03/06 21:30,3379 PAUMANOK WAY,1,1A        ,102,459 PC  BURGLARY RESIDENCE,2204,38.67744929,-121.5365419
01/03/06 21:31,FERRAN AVE / MANORSIDE DR,5,5A        ,1502,TOWED/STORED VEHICLE,7000,38.48091284,-121.4916281
01/03/06 21:41,2745 PORTOLA WAY,4,4A        ,928,TOWED/STORED VEH-14602.6,7000,38.5501848,-121.4768749
01/03/06 21:44,2605 ALBATROSS WAY,2,2C        ,568,10851 VC AUTO THEFT LOCATE,2404,38.61319529,-121.4235266
01/03/06 22:00,2486 18TH AVE,4,4B        ,958,10851(A)VC TAKE VEH W/O OWNER,2404,38.53600493,-121.4799575
01/03/06 22:01,80 VILLAGE CIR,2,2A        ,238,10851(A)VC TAKE VEH W/O OWNER,2404,38.64244876,-121.4226037
01/03/06 22:18,3831 58TH ST,6,6B        ,1056,5150 WI DANGER SELF/OTHERS,7000,38.5397347,-121.4384125
01/03/06 22:20,4813 MACK RD,5,5B        ,1603,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.47435531,-121.448452
01/03/06 22:20,LEMON HILL AVE / 63RD ST,6,6B        ,1412,TOWED/STORED VEHICLE,7000,38.51597101,-121.4299421
01/03/06 22:22,1906 BOWLING GREEN DR,2,2C        ,606,5150 WI DANGER SELF/OTHERS,7000,38.60667473,-121.4226379
01/03/06 22:43,16TH ST / F ST,3,3B        ,726,TOWED/STORED VEH-14602.6,7000,38.58248128,-121.4833164
01/03/06 22:53,4801 PERRY AVE,6,6B        ,1084,245(A)(2) AWDW/FIREARM/CIVILIA,1315,38.53157177,-121.450006
01/03/06 23:00,5604 FRANKLIN BLVD,4,4B        ,988,CASUALTY REPORT,7000,38.52420377,-121.4716718
01/03/06 23:00,ALHAMBRA BLVD / BROADWAY,6,6A        ,1001,484 PETTY THEFT CLOUT UNLOCKED,2305,38.55612335,-121.4724356
01/03/06 23:00,4101 WARREN AVE,4,4A        ,1202,476 PC PASS FICTICIOUS CHECK,2501,38.53747149,-121.5076255
01/03/06 23:00,4508 53RD ST,6,6B        ,1064,484 PETTY THEFT CLOUT UNLOCKED,2305,38.53291921,-121.4446609
01/03/06 23:07,3211 PAMELA DR,2,2B        ,545,3056 PAROLE VIO - I RPT,7000,38.62689633,-121.4378029
01/03/06 23:39,7528 ABIDING PL,5,5B        ,1602,CHILD WELFARE - I RPT,7000,38.48474254,-121.4564244
01/03/06 23:57,715 L ST,3,3M        ,742,LOST PROPERTY - I RPT,7000,38.57905171,-121.4976906
01/04/06 00:00,4551 MACK RD,5,5B        ,1603,10851(A)VC TAKE VEH W/O OWNER,2404,38.47531506,-121.4487485
01/04/06 00:00,1460 WOODRIDGE OAK WAY,1,1C        ,425,459 PC  BURGLARY VEHICLE,2299,38.61775373,-121.4947194
01/04/06 00:00,6098 WINDBREAKER WAY,5,5C        ,1653,594(B)(2)(A) VANDALISM/ -$400,2999,38.44865752,-121.430088
01/04/06 00:00,1570 RESPONSE RD,2,2C        ,626,459 PC  BURGLARY VEHICLE,2299,38.59829761,-121.4344803
01/04/06 00:00,6241 RIVERSIDE BLVD,4,4C        ,1262,594(B)(1)PC  VANDALISM +$400,2999,38.51235896,-121.5339089
